Review_ID,Product_Name,Review_Text,Rating
1214,Tablet,"Super fast SSD, boots in seconds!",4
1215,Smartphone,LOVE THE FEATURES! but battery drains fast,1
1216,Tablet,Stylus works beautifully!,1
1217,Smartwatch,Super slow! Regret buying.,4
1218,Tablet,Stylus works beautifully!,2
1219,Laptop,Charges super fast!,3
1220,Headphones,"Bad product, worst ever!",2
1221,Laptop,Sound quality is great! But overpriced.,-1
1222,Smartphone,Best purchase I've made!,4
1223,Smartphone,Too expensive for the specs it offers.,3
1224,Tablet,"Speakers are too low, can't hear properly.",6
1225,Laptop,Build quality feels cheap.,1
1226,Smartwatch,Too expensive for the specs it offers.,2
1227,Tablet,Notifications are very slow to appear.,6
1228,Tablet,Crashed on the first day! Unbelievable.,6
1229,Laptop,Noise isolation is perfect!,-1
1230,Smartwatch,Stylus works beautifully!,1
1231,Headphones,Absolutely fantastic for reading and browsing.,3
1232,Headphones,"Speakers are too low, can't hear properly.",2
1233,Smartphone,LOVE THE FEATURES! but battery drains fast,5
1234,Laptop,Too expensive for the specs it offers.,4
1235,Headphones,Absolutely fantastic for reading and browsing.,2
1236,Smartphone,"Too many bugs, very disappointing.",1
1237,Smartwatch,Noise isolation is perfect!,1
1238,Tablet,Very satisfied with the performance.,4
1239,Headphones,Decent sound quality but overpriced,2
1240,Headphones,Very satisfied with the performance.,6
1241,Headphones,Decent sound quality but overpriced,4
1242,Tablet,,3
1243,Headphones,EXCELLENT device. love it!,1
1244,Headphones,"Camera is outstanding, love it!",6
1245,Smartwatch,"Battery lasts barely a day, not worth it.",3
1246,Smartwatch,Charges super fast!,4
1247,Smartwatch,Build quality feels cheap.,1
1248,Tablet,LOVE THE FEATURES! but battery drains fast,4
1249,Tablet,"Fast and smooth performance, highly recommend!",6
1250,Smartphone,"Super fast SSD, boots in seconds!",1
1251,Smartwatch,"Speakers are too low, can't hear properly.",1
1252,Laptop,Sound quality is great! But overpriced.,1
1253,Smartphone,Sound quality is great! But overpriced.,1
1254,Tablet,Noise isolation is perfect!,3
1255,Headphones,,4
1256,Tablet,Very satisfied with the performance.,3
1257,Tablet,Charges super fast!,6
1258,Laptop,Decent sound quality but overpriced,2
1259,Smartphone,Garbage! Never buying again!,3
1260,Headphones,"Bad product, worst ever!",1
1261,Headphones,"Super fast SSD, boots in seconds!",2
1262,Tablet,Too expensive for the specs it offers.,5
1263,Smartwatch,Build quality feels cheap.,2
1264,Smartphone,Sound quality is great! But overpriced.,1
1265,Tablet,"Overheats like crazy, unusable!",4
1266,Laptop,Sound quality is great! But overpriced.,3
1267,Headphones,"Too many bugs, very disappointing.",5
1268,Headphones,Noise isolation is perfect!,1
1269,Smartwatch,Sound quality is great! But overpriced.,-1
1270,Laptop,Absolutely fantastic for reading and browsing.,4
1271,Tablet,Noise isolation is perfect!,5
1272,Laptop,Best purchase I've made!,-1
1273,Headphones,"Too many bugs, very disappointing.",4
1274,Smartphone,"Poor build quality, broke in a week.",4
1275,Tablet,Best tablet ever!!!!!!!,5
1276,Headphones,Too expensive for the specs it offers.,6
1277,Smartwatch,Noise isolation is perfect!,4
1278,Laptop,Build quality feels cheap.,-1
1279,Laptop,Absolutely fantastic for reading and browsing.,4
1280,Tablet,Waterproof and stylish!,3
1281,Headphones,Noise isolation is perfect!,1
1282,Smartwatch,"Poor build quality, broke in a week.",4
1283,Smartwatch,Best purchase I've made!,1
1284,Headphones,Sound quality is great! But overpriced.,-1
1285,Tablet,Great battery life and amazing camera!,5
1286,Laptop,"Battery lasts barely a day, not worth it.",1
1287,Laptop,Exceptional performance!,2
1288,Smartphone,Very satisfied with the performance.,-1
1289,Smartphone,Exceptional performance!,6
1290,Headphones,Exceptional performance!,3
1291,Laptop,Build quality feels cheap.,1
1292,Tablet,Charges super fast!,2
1293,Smartwatch,"Fast and smooth performance, highly recommend!",-1
1294,Laptop,Extremely comfortable for long hours.,-1
1295,Tablet,Best purchase I've made!,5
1296,Laptop,"Bad product, worst ever!",6
1297,Smartphone,"Camera is outstanding, love it!",6
1298,Smartwatch,LOVE THE FEATURES! but battery drains fast,-1
1299,Smartphone,Sound quality is great! But overpriced.,-1
1300,Headphones,"Speakers are too low, can't hear properly.",-1
1301,Headphones,Best tablet ever!!!!!!!,4
1302,Smartwatch,"Poor build quality, broke in a week.",3
1303,Headphones,Stylus works beautifully!,1
1304,Smartphone,Best purchase I've made!,5
1305,Smartwatch,Too expensive for the specs it offers.,2
1306,Smartphone,"Overheats like crazy, unusable!",5
1307,Tablet,Waterproof and stylish!,2
1308,Smartphone,Touchpad is very unresponsive.,3
1309,Smartwatch,Very satisfied with the performance.,5
1310,Tablet,Notifications are very slow to appear.,-1
1311,Headphones,Charges super fast!,1
1312,Laptop,"Battery lasts barely a day, not worth it.",3
1313,Headphones,"Bad product, worst ever!",3
1314,Laptop,Notifications are very slow to appear.,3
1315,Laptop,"Bad product, worst ever!",4
1316,Laptop,LOVE THE FEATURES! but battery drains fast,6
1317,Headphones,"Fast and smooth performance, highly recommend!",3
1318,Smartphone,Garbage! Never buying again!,1
1319,Laptop,Crashed on the first day! Unbelievable.,5
1320,Smartphone,Too expensive for the specs it offers.,2
1321,Smartphone,Best tablet ever!!!!!!!,4
1322,Tablet,"Camera is outstanding, love it!",6
1323,Tablet,Waterproof and stylish!,-1
1324,Tablet,Notifications are very slow to appear.,5
1325,Laptop,Stylus works beautifully!,5
1326,Smartphone,Exceptional performance!,5
1327,Smartwatch,Super slow! Regret buying.,5
1328,Laptop,Too expensive for the specs it offers.,4
1329,Smartphone,Absolutely fantastic for reading and browsing.,1
1330,Laptop,Decent sound quality but overpriced,3
1331,Smartwatch,"Fast and smooth performance, highly recommend!",4
1332,Headphones,EXCELLENT device. love it!,2
1333,Smartwatch,Noise isolation is perfect!,1
1334,Smartphone,Garbage! Never buying again!,-1
1335,Headphones,Extremely comfortable for long hours.,6
1336,Laptop,EXCELLENT device. love it!,1
1337,Smartphone,Sound quality is great! But overpriced.,1
1338,Laptop,Exceptional performance!,1
1339,Laptop,Sound quality is great! But overpriced.,6
1340,Smartwatch,Very satisfied with the performance.,1
1341,Tablet,Best purchase I've made!,1
1342,Tablet,Too expensive for the specs it offers.,-1
1343,Smartphone,"Camera is outstanding, love it!",3
1344,Smartphone,Noise isolation is perfect!,1
1345,Smartwatch,Too expensive for the specs it offers.,5
1346,Headphones,Best tablet ever!!!!!!!,3
1347,Tablet,Exceptional performance!,6
1348,Tablet,"Camera is outstanding, love it!",6
1349,Smartwatch,Noise isolation is perfect!,1
1350,Laptop,Sound quality is great! But overpriced.,2
1351,Laptop,"Too many bugs, very disappointing.",4
1352,Laptop,Best tablet ever!!!!!!!,6
1353,Smartphone,,2
1354,Tablet,,-1
1355,Tablet,Waterproof and stylish!,5
1356,Smartphone,Crashed on the first day! Unbelievable.,4
1357,Smartwatch,Super slow! Regret buying.,2
1358,Smartphone,Great battery life and amazing camera!,5
1359,Smartphone,Notifications are very slow to appear.,3
1360,Tablet,Noise isolation is perfect!,5
1361,Smartphone,Exceptional performance!,2
1362,Tablet,Best tablet ever!!!!!!!,5
1363,Tablet,"Speakers are too low, can't hear properly.",4
1364,Headphones,Absolutely fantastic for reading and browsing.,3
1365,Smartphone,Best tablet ever!!!!!!!,4
1366,Tablet,"Fast and smooth performance, highly recommend!",6
1367,Smartwatch,Very satisfied with the performance.,3
1368,Smartphone,,6
1369,Smartwatch,Sound quality is great! But overpriced.,2
1370,Tablet,"Battery lasts barely a day, not worth it.",2
1371,Smartphone,"Bad product, worst ever!",1
1372,Laptop,"Battery lasts barely a day, not worth it.",5
1373,Smartwatch,EXCELLENT device. love it!,6
1374,Smartwatch,Absolutely fantastic for reading and browsing.,1
1375,Smartwatch,"Camera is outstanding, love it!",4
1376,Laptop,EXCELLENT device. love it!,3
1377,Headphones,Slow performance and keeps freezing,3
1378,Smartphone,,6
1379,Headphones,Sound quality is great! But overpriced.,3
1380,Smartphone,Best purchase I've made!,6
1381,Laptop,Very satisfied with the performance.,-1
1382,Headphones,Absolutely fantastic for reading and browsing.,3
1383,Smartphone,Absolutely fantastic for reading and browsing.,4
1384,Headphones,"Too many bugs, very disappointing.",1
1385,Smartphone,EXCELLENT device. love it!,5
1386,Smartphone,Sound quality is great! But overpriced.,3
1387,Headphones,Crashed on the first day! Unbelievable.,1
1388,Headphones,"Super fast SSD, boots in seconds!",1
1389,Headphones,Great battery life and amazing camera!,-1
1390,Laptop,Build quality feels cheap.,-1
1391,Headphones,Very satisfied with the performance.,2
1392,Laptop,"Camera is outstanding, love it!",1
1393,Smartwatch,Garbage! Never buying again!,6
1394,Laptop,Build quality feels cheap.,-1
1395,Smartwatch,,3
1396,Smartwatch,Exceptional performance!,3
1397,Headphones,Very satisfied with the performance.,6
1398,Smartwatch,Best tablet ever!!!!!!!,5
1399,Laptop,Stylus works beautifully!,6
1400,Tablet,"Overheats like crazy, unusable!",-1
1401,Headphones,Charges super fast!,1
1402,Tablet,Too expensive for the specs it offers.,-1
1403,Tablet,Too expensive for the specs it offers.,4
1404,Smartwatch,Absolutely fantastic for reading and browsing.,6
1405,Laptop,Noise isolation is perfect!,3
1406,Laptop,"Overheats like crazy, unusable!",6
1407,Smartwatch,"Bad product, worst ever!",4
1408,Laptop,Absolutely fantastic for reading and browsing.,6
1409,Laptop,Stylus works beautifully!,6
1410,Smartwatch,Extremely comfortable for long hours.,6
1411,Smartphone,Decent sound quality but overpriced,5
1412,Headphones,LOVE THE FEATURES! but battery drains fast,1
1413,Smartwatch,"Poor build quality, broke in a week.",4
1414,Tablet,Super slow! Regret buying.,5
1415,Headphones,Extremely comfortable for long hours.,3
1416,Laptop,Decent sound quality but overpriced,5
1417,Smartwatch,Slow performance and keeps freezing,6
1418,Smartphone,Build quality feels cheap.,4
1419,Smartwatch,"Overheats like crazy, unusable!",6
1420,Laptop,Absolutely fantastic for reading and browsing.,5
1421,Headphones,"Bad product, worst ever!",6
1422,Laptop,"Too many bugs, very disappointing.",4
1423,Tablet,"Battery lasts barely a day, not worth it.",4
1424,Tablet,Charges super fast!,2
1425,Tablet,Absolutely fantastic for reading and browsing.,5
1426,Headphones,Touchpad is very unresponsive.,1
1427,Smartwatch,Best purchase I've made!,1
1428,Smartwatch,Too expensive for the specs it offers.,5
1429,Headphones,Very satisfied with the performance.,5
1430,Tablet,Build quality feels cheap.,1
1431,Tablet,EXCELLENT device. love it!,1
1432,Tablet,EXCELLENT device. love it!,1
1433,Laptop,"Too many bugs, very disappointing.",6
1434,Laptop,Waterproof and stylish!,6
1435,Smartwatch,Noise isolation is perfect!,3
1436,Headphones,Best tablet ever!!!!!!!,1
1437,Smartphone,Build quality feels cheap.,2
1438,Smartwatch,Decent sound quality but overpriced,4
1439,Smartphone,"Speakers are too low, can't hear properly.",-1
1440,Smartphone,Best tablet ever!!!!!!!,-1
1441,Headphones,"Bad product, worst ever!",6
1442,Smartphone,Super slow! Regret buying.,-1
1443,Tablet,Exceptional performance!,3
1444,Smartphone,Too expensive for the specs it offers.,5
1445,Smartwatch,Decent sound quality but overpriced,6
1446,Smartphone,LOVE THE FEATURES! but battery drains fast,-1
1447,Headphones,Too expensive for the specs it offers.,4
1448,Headphones,Noise isolation is perfect!,-1
1449,Smartwatch,Best tablet ever!!!!!!!,5
1450,Smartphone,Touchpad is very unresponsive.,3
1451,Smartwatch,Best purchase I've made!,6
1452,Smartphone,"Speakers are too low, can't hear properly.",5
1453,Smartphone,,2
1454,Smartphone,Charges super fast!,-1
1455,Tablet,"Speakers are too low, can't hear properly.",1
1456,Laptop,Too expensive for the specs it offers.,1
1457,Smartphone,Too expensive for the specs it offers.,2
1458,Smartwatch,"Super fast SSD, boots in seconds!",4
1459,Smartphone,Best tablet ever!!!!!!!,3
1460,Smartwatch,"Camera is outstanding, love it!",3
1461,Tablet,Slow performance and keeps freezing,2
1462,Smartwatch,Decent sound quality but overpriced,3
1463,Laptop,EXCELLENT device. love it!,-1
1464,Tablet,Extremely comfortable for long hours.,2
1465,Headphones,Best tablet ever!!!!!!!,-1
1466,Smartwatch,Super slow! Regret buying.,-1
1467,Laptop,"Speakers are too low, can't hear properly.",4
1468,Smartwatch,Absolutely fantastic for reading and browsing.,1
1469,Smartphone,Exceptional performance!,5
1470,Headphones,Garbage! Never buying again!,4
1471,Smartwatch,LOVE THE FEATURES! but battery drains fast,4
1472,Smartwatch,Extremely comfortable for long hours.,1
1473,Tablet,"Too many bugs, very disappointing.",3
1474,Headphones,Sound quality is great! But overpriced.,5
1475,Smartwatch,,-1
1476,Smartwatch,"Too many bugs, very disappointing.",4
1477,Laptop,Notifications are very slow to appear.,2
1478,Smartphone,Decent sound quality but overpriced,1
1479,Smartphone,Noise isolation is perfect!,1
1480,Smartwatch,Garbage! Never buying again!,5
1481,Headphones,Very satisfied with the performance.,3
1482,Headphones,,-1
1483,Tablet,Waterproof and stylish!,6
1484,Laptop,Garbage! Never buying again!,-1
1485,Laptop,Touchpad is very unresponsive.,5
1486,Smartwatch,Slow performance and keeps freezing,5
1487,Tablet,Exceptional performance!,3
1488,Laptop,Sound quality is great! But overpriced.,1
1489,Smartwatch,Too expensive for the specs it offers.,6
1490,Smartphone,Noise isolation is perfect!,1
1491,Laptop,Great battery life and amazing camera!,6
1492,Laptop,"Overheats like crazy, unusable!",1
1493,Tablet,Slow performance and keeps freezing,4
1494,Headphones,"Super fast SSD, boots in seconds!",-1
1495,Laptop,Touchpad is very unresponsive.,3
1496,Smartphone,Stylus works beautifully!,5
1497,Headphones,Extremely comfortable for long hours.,6
1498,Tablet,"Overheats like crazy, unusable!",2
1499,Smartwatch,Decent sound quality but overpriced,1
1500,Smartphone,Very satisfied with the performance.,2
1501,Smartphone,Absolutely fantastic for reading and browsing.,4
1502,Laptop,Charges super fast!,6
1503,Headphones,Very satisfied with the performance.,4
1504,Laptop,,5
1505,Tablet,"Speakers are too low, can't hear properly.",1
1506,Smartphone,Absolutely fantastic for reading and browsing.,5
1507,Tablet,Decent sound quality but overpriced,3
1508,Headphones,Charges super fast!,3
1509,Smartwatch,,1
1510,Laptop,Exceptional performance!,4
1511,Laptop,"Bad product, worst ever!",4
1512,Smartwatch,Super slow! Regret buying.,1
1513,Tablet,Charges super fast!,-1
1514,Smartphone,"Bad product, worst ever!",6
1515,Smartwatch,"Camera is outstanding, love it!",-1
1516,Laptop,LOVE THE FEATURES! but battery drains fast,3
1517,Tablet,Absolutely fantastic for reading and browsing.,6
1518,Smartwatch,Charges super fast!,2
1519,Smartphone,Touchpad is very unresponsive.,-1
1520,Headphones,Waterproof and stylish!,2
1521,Smartphone,"Too many bugs, very disappointing.",5
1522,Smartwatch,Too expensive for the specs it offers.,6
1523,Tablet,Extremely comfortable for long hours.,2
1524,Smartphone,Noise isolation is perfect!,1
1525,Laptop,"Speakers are too low, can't hear properly.",6
1526,Smartphone,"Battery lasts barely a day, not worth it.",6
1527,Tablet,Crashed on the first day! Unbelievable.,-1
1528,Laptop,"Fast and smooth performance, highly recommend!",-1
1529,Smartwatch,"Overheats like crazy, unusable!",3
1530,Smartwatch,Best tablet ever!!!!!!!,4
1531,Headphones,LOVE THE FEATURES! but battery drains fast,-1
1532,Smartphone,Charges super fast!,4
1533,Headphones,Garbage! Never buying again!,5
1534,Smartwatch,Build quality feels cheap.,2
1535,Smartphone,Best tablet ever!!!!!!!,2
1536,Tablet,LOVE THE FEATURES! but battery drains fast,-1
1537,Tablet,Crashed on the first day! Unbelievable.,-1
1538,Laptop,Absolutely fantastic for reading and browsing.,4
1539,Tablet,Super slow! Regret buying.,1
1540,Headphones,,3
1541,Smartwatch,,1
1542,Smartphone,Very satisfied with the performance.,-1
1543,Laptop,Noise isolation is perfect!,3
1544,Headphones,Super slow! Regret buying.,3
1545,Smartphone,Stylus works beautifully!,4
1546,Smartwatch,Extremely comfortable for long hours.,4
1547,Headphones,Sound quality is great! But overpriced.,6
1548,Headphones,,4
1549,Headphones,"Bad product, worst ever!",4
1550,Smartphone,"Super fast SSD, boots in seconds!",-1
1551,Laptop,LOVE THE FEATURES! but battery drains fast,1
1552,Smartphone,Touchpad is very unresponsive.,6
1553,Smartwatch,Extremely comfortable for long hours.,3
1554,Smartwatch,"Battery lasts barely a day, not worth it.",5
1555,Headphones,Charges super fast!,5
1556,Laptop,"Speakers are too low, can't hear properly.",-1
1557,Smartphone,Waterproof and stylish!,1
1558,Headphones,Noise isolation is perfect!,-1
1559,Smartwatch,,4
1560,Smartwatch,Sound quality is great! But overpriced.,3
1561,Laptop,Build quality feels cheap.,3
1562,Tablet,"Super fast SSD, boots in seconds!",4
1563,Laptop,Super slow! Regret buying.,6
1564,Smartphone,Build quality feels cheap.,2
1565,Headphones,Build quality feels cheap.,-1
1566,Smartphone,Touchpad is very unresponsive.,5
1567,Smartwatch,Best purchase I've made!,2
1568,Laptop,"Overheats like crazy, unusable!",4
1569,Smartphone,"Poor build quality, broke in a week.",6
1570,Smartphone,Best purchase I've made!,2
1571,Smartphone,Charges super fast!,4
1572,Smartphone,"Overheats like crazy, unusable!",5
1573,Smartwatch,"Overheats like crazy, unusable!",2
1574,Laptop,Too expensive for the specs it offers.,4
1575,Tablet,"Speakers are too low, can't hear properly.",-1
1576,Smartphone,,2
1577,Smartwatch,"Camera is outstanding, love it!",2
1578,Laptop,,2
1579,Tablet,Crashed on the first day! Unbelievable.,6
1580,Smartphone,,6
1581,Tablet,Very satisfied with the performance.,3
1582,Headphones,Great battery life and amazing camera!,-1
1583,Smartwatch,Best tablet ever!!!!!!!,6
1584,Tablet,"Poor build quality, broke in a week.",4
1585,Laptop,Notifications are very slow to appear.,1
1586,Headphones,"Battery lasts barely a day, not worth it.",1
1587,Smartwatch,"Battery lasts barely a day, not worth it.",6
1588,Laptop,LOVE THE FEATURES! but battery drains fast,2
1589,Smartphone,LOVE THE FEATURES! but battery drains fast,6
1590,Tablet,Decent sound quality but overpriced,5
1591,Smartphone,Crashed on the first day! Unbelievable.,2
1592,Headphones,Extremely comfortable for long hours.,-1
1593,Headphones,"Too many bugs, very disappointing.",3
1594,Headphones,Touchpad is very unresponsive.,6
1595,Smartwatch,Extremely comfortable for long hours.,-1
1596,Headphones,Sound quality is great! But overpriced.,5
1597,Laptop,,2
1598,Headphones,Garbage! Never buying again!,-1
1599,Smartphone,,1
1600,Laptop,Great battery life and amazing camera!,3
1601,Headphones,Best tablet ever!!!!!!!,5
1602,Tablet,Stylus works beautifully!,6
1603,Smartphone,Slow performance and keeps freezing,3
1604,Headphones,Extremely comfortable for long hours.,6
1605,Smartwatch,Notifications are very slow to appear.,5
1606,Smartphone,"Speakers are too low, can't hear properly.",3
1607,Tablet,Touchpad is very unresponsive.,2
1608,Laptop,LOVE THE FEATURES! but battery drains fast,5
1609,Tablet,Best purchase I've made!,1
1610,Smartwatch,Sound quality is great! But overpriced.,3
1611,Tablet,"Camera is outstanding, love it!",3
1612,Laptop,Very satisfied with the performance.,6
1613,Laptop,Build quality feels cheap.,3
1614,Headphones,Best purchase I've made!,3
1615,Smartphone,,2
1616,Laptop,Slow performance and keeps freezing,6
1617,Headphones,Noise isolation is perfect!,4
1618,Tablet,Very satisfied with the performance.,3
1619,Laptop,,3
1620,Tablet,Garbage! Never buying again!,1
1621,Laptop,Waterproof and stylish!,5
1622,Headphones,Very satisfied with the performance.,2
1623,Tablet,,3
1624,Smartwatch,Super slow! Regret buying.,-1
1625,Tablet,EXCELLENT device. love it!,5
1626,Headphones,"Poor build quality, broke in a week.",6
1627,Tablet,Best tablet ever!!!!!!!,4
1628,Smartwatch,Touchpad is very unresponsive.,-1
1629,Smartphone,EXCELLENT device. love it!,2
1630,Headphones,"Super fast SSD, boots in seconds!",5
1631,Smartwatch,"Too many bugs, very disappointing.",1
1632,Headphones,"Overheats like crazy, unusable!",4
1633,Tablet,Super slow! Regret buying.,1
1634,Laptop,Stylus works beautifully!,2
1635,Headphones,"Fast and smooth performance, highly recommend!",-1
1636,Smartphone,Touchpad is very unresponsive.,3
1637,Tablet,Noise isolation is perfect!,5
1638,Headphones,Slow performance and keeps freezing,-1
1639,Headphones,"Poor build quality, broke in a week.",2
1640,Smartphone,Best tablet ever!!!!!!!,2
1641,Laptop,EXCELLENT device. love it!,6
1642,Tablet,Slow performance and keeps freezing,1
1643,Smartwatch,Noise isolation is perfect!,2
1644,Laptop,"Bad product, worst ever!",-1
1645,Smartphone,Build quality feels cheap.,2
1646,Smartwatch,LOVE THE FEATURES! but battery drains fast,4
1647,Tablet,Decent sound quality but overpriced,-1
1648,Smartwatch,Garbage! Never buying again!,-1
1649,Laptop,Noise isolation is perfect!,3
1650,Headphones,Super slow! Regret buying.,-1
1651,Laptop,"Fast and smooth performance, highly recommend!",2
1652,Smartphone,Best purchase I've made!,6
1653,Tablet,,5
1654,Smartphone,"Camera is outstanding, love it!",6
1655,Laptop,"Poor build quality, broke in a week.",-1
1656,Headphones,LOVE THE FEATURES! but battery drains fast,-1
1657,Tablet,Absolutely fantastic for reading and browsing.,2
1658,Tablet,"Poor build quality, broke in a week.",5
1659,Smartwatch,EXCELLENT device. love it!,1
1660,Tablet,"Fast and smooth performance, highly recommend!",1
1661,Tablet,Extremely comfortable for long hours.,3
1662,Smartwatch,Extremely comfortable for long hours.,3
1663,Smartwatch,"Camera is outstanding, love it!",4
1664,Headphones,Too expensive for the specs it offers.,4
1665,Headphones,Super slow! Regret buying.,2
1666,Smartphone,"Bad product, worst ever!",2
1667,Tablet,Charges super fast!,2
1668,Headphones,Super slow! Regret buying.,1
1669,Laptop,,5
1670,Tablet,Decent sound quality but overpriced,3
1671,Smartwatch,Very satisfied with the performance.,6
1672,Headphones,"Overheats like crazy, unusable!",6
1673,Smartphone,Extremely comfortable for long hours.,6
1674,Smartwatch,Super slow! Regret buying.,5
1675,Headphones,Best purchase I've made!,1
1676,Smartphone,Stylus works beautifully!,-1
1677,Headphones,Great battery life and amazing camera!,-1
1678,Headphones,Build quality feels cheap.,1
1679,Smartwatch,Extremely comfortable for long hours.,-1
1680,Laptop,Too expensive for the specs it offers.,3
1681,Headphones,Extremely comfortable for long hours.,4
1682,Smartwatch,Garbage! Never buying again!,3
1683,Tablet,"Camera is outstanding, love it!",5
1684,Laptop,Slow performance and keeps freezing,6
1685,Headphones,Very satisfied with the performance.,2
1686,Smartphone,Sound quality is great! But overpriced.,-1
1687,Headphones,Decent sound quality but overpriced,6
1688,Laptop,Charges super fast!,3
1689,Laptop,Charges super fast!,6
1690,Smartwatch,Noise isolation is perfect!,4
1691,Headphones,Decent sound quality but overpriced,3
1692,Headphones,Stylus works beautifully!,3
1693,Tablet,Garbage! Never buying again!,2
1694,Smartwatch,EXCELLENT device. love it!,1
1695,Headphones,Sound quality is great! But overpriced.,5
1696,Tablet,Stylus works beautifully!,6
1697,Tablet,"Bad product, worst ever!",2
1698,Headphones,Super slow! Regret buying.,3
1699,Tablet,Slow performance and keeps freezing,6
1700,Headphones,"Fast and smooth performance, highly recommend!",2
1701,Headphones,"Bad product, worst ever!",5
1702,Headphones,Notifications are very slow to appear.,1
1703,Smartphone,Crashed on the first day! Unbelievable.,4
1704,Smartwatch,Best tablet ever!!!!!!!,6
1705,Smartwatch,Super slow! Regret buying.,6
1706,Smartphone,Super slow! Regret buying.,4
1707,Smartwatch,"Bad product, worst ever!",6
1708,Smartwatch,"Bad product, worst ever!",5
1709,Laptop,"Bad product, worst ever!",1
1710,Tablet,Charges super fast!,1
1711,Smartwatch,"Bad product, worst ever!",2
1712,Headphones,Great battery life and amazing camera!,-1
1713,Headphones,Noise isolation is perfect!,-1
1714,Headphones,"Bad product, worst ever!",2
1715,Smartwatch,Too expensive for the specs it offers.,6
1716,Tablet,Best tablet ever!!!!!!!,1
1717,Tablet,EXCELLENT device. love it!,1
1718,Smartwatch,,6
1719,Headphones,"Poor build quality, broke in a week.",5
1720,Smartwatch,LOVE THE FEATURES! but battery drains fast,1
1721,Smartwatch,Exceptional performance!,6
1722,Headphones,Crashed on the first day! Unbelievable.,6
1723,Smartphone,"Bad product, worst ever!",6
1724,Headphones,Slow performance and keeps freezing,2
1725,Headphones,Noise isolation is perfect!,2
1726,Laptop,"Too many bugs, very disappointing.",2
1727,Headphones,Crashed on the first day! Unbelievable.,6
1728,Headphones,Great battery life and amazing camera!,6
1729,Smartwatch,Notifications are very slow to appear.,4
1730,Smartphone,Crashed on the first day! Unbelievable.,1
1731,Smartphone,Best purchase I've made!,6
1732,Laptop,Garbage! Never buying again!,1
1733,Headphones,EXCELLENT device. love it!,6
1734,Smartphone,,4
1735,Laptop,"Overheats like crazy, unusable!",-1
1736,Headphones,Very satisfied with the performance.,-1
1737,Tablet,Super slow! Regret buying.,3
1738,Smartphone,Exceptional performance!,5
1739,Tablet,"Overheats like crazy, unusable!",2
1740,Smartphone,,6
1741,Laptop,Super slow! Regret buying.,-1
1742,Tablet,LOVE THE FEATURES! but battery drains fast,3
1743,Tablet,"Poor build quality, broke in a week.",6
1744,Headphones,"Camera is outstanding, love it!",4
1745,Smartphone,Touchpad is very unresponsive.,3
1746,Smartphone,"Overheats like crazy, unusable!",6
1747,Headphones,LOVE THE FEATURES! but battery drains fast,4
1748,Smartwatch,Touchpad is very unresponsive.,4
1749,Laptop,Slow performance and keeps freezing,3
1750,Smartphone,Exceptional performance!,4
1751,Laptop,Slow performance and keeps freezing,3
1752,Tablet,Charges super fast!,1
1753,Tablet,Very satisfied with the performance.,3
1754,Smartphone,Extremely comfortable for long hours.,5
1755,Tablet,"Super fast SSD, boots in seconds!",3
1756,Tablet,Noise isolation is perfect!,6
1757,Laptop,"Fast and smooth performance, highly recommend!",5
1758,Smartwatch,"Overheats like crazy, unusable!",3
1759,Headphones,Super slow! Regret buying.,5
1760,Smartphone,Notifications are very slow to appear.,4
1761,Tablet,Notifications are very slow to appear.,1
1762,Smartwatch,Notifications are very slow to appear.,1
1763,Smartphone,Best tablet ever!!!!!!!,6
1764,Smartwatch,Slow performance and keeps freezing,-1
1765,Laptop,Charges super fast!,4
1766,Smartwatch,Absolutely fantastic for reading and browsing.,-1
1767,Smartphone,Build quality feels cheap.,6
1768,Smartwatch,Sound quality is great! But overpriced.,6
1769,Smartphone,EXCELLENT device. love it!,2
1770,Smartwatch,Very satisfied with the performance.,5
1771,Tablet,Notifications are very slow to appear.,5
1772,Laptop,"Too many bugs, very disappointing.",1
1773,Smartwatch,LOVE THE FEATURES! but battery drains fast,1
1774,Tablet,Touchpad is very unresponsive.,6
1775,Headphones,"Super fast SSD, boots in seconds!",5
1776,Headphones,"Overheats like crazy, unusable!",5
1777,Laptop,"Speakers are too low, can't hear properly.",4
1778,Tablet,Absolutely fantastic for reading and browsing.,-1
1779,Smartphone,Very satisfied with the performance.,2
1780,Headphones,Build quality feels cheap.,3
1781,Smartwatch,Great battery life and amazing camera!,6
1782,Smartwatch,,1
1783,Tablet,"Fast and smooth performance, highly recommend!",2
1784,Laptop,"Poor build quality, broke in a week.",6
1785,Headphones,Extremely comfortable for long hours.,4
1786,Smartwatch,EXCELLENT device. love it!,-1
1787,Smartwatch,"Battery lasts barely a day, not worth it.",5
1788,Smartwatch,Too expensive for the specs it offers.,3
1789,Headphones,EXCELLENT device. love it!,1
1790,Tablet,"Overheats like crazy, unusable!",1
1791,Laptop,"Speakers are too low, can't hear properly.",2
1792,Headphones,Charges super fast!,4
1793,Tablet,"Overheats like crazy, unusable!",6
1794,Tablet,Stylus works beautifully!,-1
1795,Tablet,,3
1796,Tablet,Extremely comfortable for long hours.,6
1797,Headphones,Super slow! Regret buying.,-1
1798,Headphones,Extremely comfortable for long hours.,-1
1799,Smartphone,Build quality feels cheap.,2
1800,Laptop,"Fast and smooth performance, highly recommend!",1
1801,Smartphone,Touchpad is very unresponsive.,5
